Timestamp,Cell_ID,RSRP,SINR,Latency,Throughput,Packet_Loss,Connected_Users
2026-01-24 08:20:00,Cell_02,-88.64,13.63,83.0,128.8,1.25,88
2026-01-24 08:25:00,Cell_02,-94.88,15.2,69.75,129.71,0.35,79
2026-01-24 08:30:00,Cell_02,-91.91,13.22,82.38,149.12,0.74,100
2026-01-24 08:35:00,Cell_02,-94.87,14.21,74.19,151.23,1.19,93
2026-01-24 08:40:00,Cell_02,-89.95,13.0,67.82,143.86,0.58,98
2026-01-24 08:45:00,Cell_02,-90.02,14.24,72.65,143.3,0.37,99
2026-01-24 08:50:00,Cell_02,-97.1,17.07,76.96,170.5,0.55,99
2026-01-24 08:55:00,Cell_02,-89.71,14.2,87.18,171.18,0.87,106
2026-01-24 09:00:00,Cell_02,-88.85,15.08,80.05,175.61,0.31,108
2026-01-24 09:05:00,Cell_02,-92.41,12.6,77.98,148.03,0.49,98
2026-01-24 09:10:00,Cell_02,-92.06,14.65,67.0,149.28,0.59,93
2026-01-24 09:15:00,Cell_02,-90.4,14.22,76.51,134.43,1.12,98
2026-01-24 09:20:00,Cell_02,-92.0,13.01,91.24,171.98,0.92,119
2026-01-24 09:25:00,Cell_02,-95.31,15.56,91.2,172.46,1.24,106
2026-01-24 09:30:00,Cell_02,-94.89,16.27,90.14,176.35,0.85,103
2026-01-24 09:35:00,Cell_02,-93.23,12.1,78.27,145.34,1.07,104
2026-01-24 09:40:00,Cell_02,-88.49,15.77,80.06,164.03,0.56,100
2026-01-24 09:45:00,Cell_02,-88.57,15.1,88.31,161.36,0.8,103
2026-01-24 09:50:00,Cell_02,-89.99,15.02,85.93,181.34,0.46,105
2026-01-24 09:55:00,Cell_02,-93.75,14.18,84.36,151.38,0.85,105
2026-01-24 10:00:00,Cell_02,-88.44,14.67,77.13,155.92,0.9,101
2026-01-24 10:05:00,Cell_02,-90.17,15.76,82.02,176.37,0.92,110
2026-01-24 10:10:00,Cell_02,-91.39,17.26,85.53,179.05,0.54,103
2026-01-24 10:15:00,Cell_02,-91.24,14.08,75.09,151.48,0.51,105
2026-01-24 10:20:00,Cell_02,-91.61,14.69,89.42,192.28,0.49,115
2026-01-24 10:25:00,Cell_02,-91.05,14.37,86.25,159.39,0.94,104
2026-01-24 10:30:00,Cell_02,-85.55,16.44,86.42,169.57,0.95,97
2026-01-24 10:35:00,Cell_02,-91.41,14.2,86.03,167.8,0.58,109
2026-01-24 10:40:00,Cell_02,-93.23,13.55,84.39,161.62,0.59,111
2026-01-24 10:45:00,Cell_02,-94.44,14.02,86.94,172.7,1.07,109
2026-01-24 10:50:00,Cell_02,-94.36,14.6,85.36,154.32,0.73,102
2026-01-24 10:55:00,Cell_02,-90.27,15.41,85.16,173.4,0.8,101
2026-01-24 11:00:00,Cell_02,-89.15,14.7,83.09,174.14,0.48,103
2026-01-24 11:05:00,Cell_02,-92.0,14.69,74.77,150.48,1.1,93
2026-01-24 11:10:00,Cell_02,-88.65,15.13,73.33,143.65,1.13,97
2026-01-24 11:15:00,Cell_02,-97.35,9.21,119.94,95.93,4.73,97
2026-01-24 11:20:00,Cell_02,-85.21,15.33,77.94,135.34,0.45,97
2026-01-24 11:25:00,Cell_02,-95.09,17.29,81.52,160.6,0.66,93
2026-01-24 11:30:00,Cell_02,-94.43,18.21,80.68,184.48,0.66,99
2026-01-24 11:35:00,Cell_02,-89.71,17.18,65.19,121.67,0.31,78
2026-01-24 11:40:00,Cell_02,-92.72,14.63,71.53,150.02,0.38,95
2026-01-24 11:45:00,Cell_02,-93.13,14.73,72.63,127.07,0.64,85
2026-01-24 11:50:00,Cell_02,-95.91,14.12,81.31,143.76,1.11,91
2026-01-24 11:55:00,Cell_02,-88.25,17.43,75.66,159.85,0.86,89
2026-01-24 12:00:00,Cell_02,-97.4,14.82,63.25,125.37,0.6,84
2026-01-24 12:05:00,Cell_02,-89.93,12.8,72.04,130.04,0.78,85
2026-01-24 12:10:00,Cell_02,-91.16,14.96,68.38,142.29,0.6,92
2026-01-24 12:15:00,Cell_02,-93.23,14.37,74.23,131.4,0.92,82
2026-01-24 12:20:00,Cell_02,-89.56,15.41,57.29,117.77,0.28,75
2026-01-24 12:25:00,Cell_02,-91.42,13.68,79.42,132.02,0.93,84
2026-01-24 12:30:00,Cell_02,-93.43,18.14,68.77,130.44,0.68,73
2026-01-24 12:35:00,Cell_02,-93.08,13.53,63.28,110.99,0.36,74
2026-01-24 12:40:00,Cell_02,-93.41,16.89,69.61,123.96,0.53,67
2026-01-24 12:45:00,Cell_02,-94.91,14.58,70.38,135.99,0.89,85
2026-01-24 12:50:00,Cell_02,-91.38,14.04,66.43,112.44,0.73,68
2026-01-24 12:55:00,Cell_02,-85.06,14.6,70.17,128.15,0.68,82
2026-01-24 13:00:00,Cell_02,-87.12,15.23,64.35,142.82,0.66,85
2026-01-24 13:05:00,Cell_02,-87.69,17.09,57.52,87.71,0.3,52
2026-01-24 13:10:00,Cell_02,-89.73,13.23,58.23,113.69,0.4,80
2026-01-24 13:15:00,Cell_02,-91.1,14.75,62.95,104.96,0.56,71
2026-01-24 13:20:00,Cell_02,-91.76,14.05,76.63,134.52,1.19,83
2026-01-24 13:25:00,Cell_02,-89.03,16.85,51.91,111.64,0.11,62
2026-01-24 13:30:00,Cell_02,-91.73,15.98,71.06,123.49,0.71,76
2026-01-24 13:35:00,Cell_02,-92.01,16.67,52.05,95.62,0.0,58
2026-01-24 13:40:00,Cell_02,-85.36,12.86,63.98,110.75,0.48,73
2026-01-24 13:45:00,Cell_02,-89.7,18.09,58.45,106.35,0.46,59
2026-01-24 13:50:00,Cell_02,-87.47,14.84,71.5,107.19,0.63,75
2026-01-24 13:55:00,Cell_02,-90.97,16.78,72.77,138.76,0.79,76
2026-01-24 14:00:00,Cell_02,-92.72,17.26,59.53,115.63,0.59,67
2026-01-24 14:05:00,Cell_02,-90.15,16.58,68.77,140.0,0.54,78
2026-01-24 14:10:00,Cell_02,-89.67,15.21,61.99,115.71,0.36,71
2026-01-24 14:15:00,Cell_02,-88.42,14.9,65.0,120.11,0.49,69
2026-01-24 14:20:00,Cell_02,-88.18,12.37,44.94,86.73,0.0,65
2026-01-24 14:25:00,Cell_02,-89.31,17.04,58.47,101.34,0.25,61
2026-01-24 14:30:00,Cell_02,-93.55,14.61,70.2,120.01,0.65,70
2026-01-24 14:35:00,Cell_02,-93.98,14.28,74.95,119.27,0.64,77
2026-01-24 14:40:00,Cell_02,-89.45,16.96,56.73,96.71,0.74,59
2026-01-24 14:45:00,Cell_02,-92.62,15.03,58.49,110.45,0.28,75
2026-01-24 14:50:00,Cell_02,-88.67,13.58,70.52,128.31,0.37,74
2026-01-24 14:55:00,Cell_02,-94.29,16.01,59.73,83.6,0.24,62
2026-01-24 15:00:00,Cell_02,-94.15,14.79,66.04,117.34,0.51,74
2026-01-24 15:05:00,Cell_02,-93.7,12.98,69.02,110.18,0.64,82
2026-01-24 15:10:00,Cell_02,-100.51,10.03,122.83,79.92,2.34,69
2026-01-24 15:15:00,Cell_02,-89.31,16.79,73.5,127.84,1.37,72
2026-01-24 15:20:00,Cell_02,-94.02,17.98,61.21,115.78,0.58,69
2026-01-24 15:25:00,Cell_02,-92.33,17.0,69.03,128.44,0.66,81
2026-01-24 15:30:00,Cell_02,-91.69,13.93,64.12,140.44,0.71,83
2026-01-24 15:35:00,Cell_02,-88.57,13.01,67.97,129.09,0.0,84
2026-01-24 15:40:00,Cell_02,-92.33,13.05,73.28,104.88,1.11,75
2026-01-24 15:45:00,Cell_02,-90.23,13.45,77.16,127.78,0.43,82
2026-01-24 15:50:00,Cell_02,-91.45,18.57,60.49,152.04,0.65,77
2026-01-24 15:55:00,Cell_02,-92.17,15.6,75.71,148.11,0.66,90
2026-01-24 16:00:00,Cell_02,-92.64,17.07,76.82,136.01,0.65,85
2026-01-24 16:05:00,Cell_02,-90.67,14.65,82.35,154.75,0.47,98
2026-01-24 16:10:00,Cell_02,-93.5,16.08,65.77,138.0,0.74,79
2026-01-24 16:15:00,Cell_02,-92.43,13.02,70.91,119.27,0.73,81
2026-01-24 16:20:00,Cell_02,-89.99,16.45,72.99,156.85,0.46,97
2026-01-24 16:25:00,Cell_02,-91.82,13.79,80.48,150.34,0.73,96
2026-01-24 16:30:00,Cell_02,-92.41,13.38,72.15,125.25,0.73,88
2026-01-24 16:35:00,Cell_02,-84.59,12.14,84.81,143.84,0.18,103
2026-01-24 16:40:00,Cell_02,-92.73,13.25,87.72,160.95,0.96,111
2026-01-24 16:45:00,Cell_02,-89.12,14.4,73.31,170.65,1.02,97
2026-01-24 16:50:00,Cell_02,-91.38,12.97,82.19,142.56,0.71,95
2026-01-24 16:55:00,Cell_02,-94.52,12.0,88.09,167.2,0.92,113
2026-01-24 17:00:00,Cell_02,-90.03,11.46,79.63,178.5,0.62,112
2026-01-24 17:05:00,Cell_02,-93.76,13.77,73.23,140.83,0.96,95
2026-01-24 17:10:00,Cell_02,-92.93,15.02,93.13,186.91,0.76,117
2026-01-24 17:15:00,Cell_02,-91.87,16.11,85.32,183.64,1.22,113
2026-01-24 17:20:00,Cell_02,-95.7,12.91,87.82,172.41,0.66,112
2026-01-24 17:25:00,Cell_02,-90.92,14.92,79.65,167.25,0.36,109
2026-01-24 17:30:00,Cell_02,-90.64,12.64,82.46,164.05,0.99,115
2026-01-24 17:35:00,Cell_02,-94.35,14.04,93.81,179.97,1.23,124
2026-01-24 17:40:00,Cell_02,-94.53,12.88,86.3,166.37,1.14,118
2026-01-24 17:45:00,Cell_02,-90.17,14.43,94.38,206.8,0.97,120
2026-01-24 17:50:00,Cell_02,-93.69,12.64,90.86,181.3,0.93,130
2026-01-24 17:55:00,Cell_02,-86.82,13.98,91.58,203.28,0.94,124
2026-01-24 18:00:00,Cell_02,-94.82,14.76,94.68,189.01,1.08,133
2026-01-24 18:05:00,Cell_02,-91.7,15.06,92.88,177.11,1.29,119
2026-01-24 18:10:00,Cell_02,-93.19,14.73,100.5,196.2,1.74,126
2026-01-24 18:15:00,Cell_02,-92.75,10.96,95.24,178.42,1.27,129
2026-01-24 18:20:00,Cell_02,-90.18,12.03,101.79,182.4,1.39,129
2026-01-24 18:25:00,Cell_02,-94.61,15.88,97.67,221.34,1.2,131
2026-01-24 18:30:00,Cell_02,-93.34,14.63,102.55,223.6,1.11,133
2026-01-24 18:35:00,Cell_02,-88.8,14.36,92.02,188.42,0.76,131
2026-01-24 18:40:00,Cell_02,-89.54,16.35,81.34,207.65,0.6,121
2026-01-24 18:45:00,Cell_02,-94.74,12.7,92.25,185.6,0.93,127
2026-01-24 18:50:00,Cell_02,-96.06,13.44,85.18,168.84,0.89,115
2026-01-24 18:55:00,Cell_02,-95.51,13.61,102.25,210.26,1.11,141
2026-01-24 19:00:00,Cell_02,-95.47,15.39,96.38,217.47,1.28,133
2026-01-24 19:05:00,Cell_02,-95.41,14.78,97.59,210.39,1.24,132
2026-01-24 19:10:00,Cell_02,-94.68,15.98,93.38,222.36,1.59,136
2026-01-24 19:15:00,Cell_02,-91.65,15.34,93.5,172.37,1.03,123
2026-01-24 19:20:00,Cell_02,-92.83,11.91,87.58,170.83,0.97,119
2026-01-24 19:25:00,Cell_02,-93.8,13.72,103.86,199.49,1.29,131
2026-01-24 19:30:00,Cell_02,-92.75,14.52,90.19,212.29,1.13,134
2026-01-24 19:35:00,Cell_02,-95.13,12.54,98.65,183.18,1.33,131
2026-01-24 19:40:00,Cell_02,-92.42,14.15,93.53,185.17,1.06,125
2026-01-24 19:45:00,Cell_02,-92.93,14.12,95.68,191.94,0.95,129
2026-01-24 19:50:00,Cell_02,-93.77,13.34,92.74,185.67,0.52,126
2026-01-24 19:55:00,Cell_02,-90.92,11.5,91.62,172.15,0.6,123
2026-01-24 20:00:00,Cell_02,-91.66,14.83,96.14,212.75,0.64,133
2026-01-24 20:05:00,Cell_02,-87.02,12.74,90.75,170.8,1.1,119
2026-01-24 20:10:00,Cell_02,-85.97,13.32,88.42,196.51,0.96,119
2026-01-24 20:15:00,Cell_02,-95.48,14.42,78.06,172.92,0.86,118
2026-01-24 20:20:00,Cell_02,-91.77,14.88,97.32,207.68,1.37,125
2026-01-24 20:25:00,Cell_02,-91.07,14.53,99.67,204.4,1.22,126
2026-01-24 20:30:00,Cell_02,-93.65,14.32,83.78,200.18,0.77,126
2026-01-24 20:35:00,Cell_02,-90.48,12.33,107.17,204.75,1.22,136
2026-01-24 20:40:00,Cell_02,-90.78,14.04,81.09,170.4,0.57,117
2026-01-24 20:45:00,Cell_02,-90.1,13.02,88.49,156.36,0.75,111
2026-01-24 20:50:00,Cell_02,-92.39,12.68,90.55,164.15,0.87,109
2026-01-24 20:55:00,Cell_02,-91.61,12.58,91.37,146.86,1.08,104
2026-01-24 21:00:00,Cell_02,-95.03,16.21,76.44,169.87,0.5,101
2026-01-24 21:05:00,Cell_02,-95.54,14.13,87.14,173.82,0.89,112
2026-01-24 21:10:00,Cell_02,-89.68,12.42,84.31,151.06,0.59,104
2026-01-24 21:15:00,Cell_02,-91.26,13.06,79.97,128.08,1.05,96
2026-01-24 21:20:00,Cell_02,-93.95,14.13,68.38,133.46,0.64,86
2026-01-24 21:25:00,Cell_02,-95.54,14.02,84.1,157.28,0.52,106
2026-01-24 21:30:00,Cell_02,-90.77,13.86,76.0,150.22,0.63,93
2026-01-24 21:35:00,Cell_02,-89.71,14.74,79.78,143.62,1.31,93
2026-01-24 21:40:00,Cell_02,-93.35,15.34,70.32,162.55,0.7,95
2026-01-24 21:45:00,Cell_02,-91.28,15.67,66.71,132.37,0.36,87
2026-01-24 21:50:00,Cell_02,-84.77,14.03,61.77,113.7,0.59,79
2026-01-24 21:55:00,Cell_02,-90.38,17.34,75.27,148.09,0.64,92
2026-01-24 22:00:00,Cell_02,-91.89,15.79,73.55,146.05,1.0,89
2026-01-24 22:05:00,Cell_02,-90.3,17.01,85.72,150.58,0.78,90
2026-01-24 22:10:00,Cell_02,-88.69,14.27,69.39,143.12,0.58,79
2026-01-24 22:15:00,Cell_02,-89.54,13.81,48.41,107.43,0.0,67
2026-01-24 22:20:00,Cell_02,-91.36,14.98,74.4,133.34,0.58,90
2026-01-24 22:25:00,Cell_02,-88.43,14.39,59.16,97.52,0.29,64
2026-01-24 22:30:00,Cell_02,-84.11,15.13,64.83,96.67,0.73,66
2026-01-24 22:35:00,Cell_02,-88.04,14.13,56.96,97.04,0.1,68
2026-01-24 22:40:00,Cell_02,-84.39,15.6,64.72,114.25,0.37,70
2026-01-24 22:45:00,Cell_02,-91.53,16.57,71.67,121.13,0.53,66
2026-01-24 22:50:00,Cell_02,-86.09,15.32,60.11,98.5,0.55,58
2026-01-24 22:55:00,Cell_02,-87.99,14.66,60.21,96.09,0.4,65
2026-01-24 23:00:00,Cell_02,-89.7,13.89,65.24,94.14,0.63,68
2026-01-24 23:05:00,Cell_02,-88.21,13.78,55.82,86.39,0.0,63
2026-01-24 23:10:00,Cell_02,-87.44,15.98,64.66,96.37,0.63,57
2026-01-24 23:15:00,Cell_02,-96.0,16.91,65.84,127.5,0.47,75
2026-01-24 23:20:00,Cell_02,-92.5,15.61,57.38,102.69,0.5,60
2026-01-24 23:25:00,Cell_02,-88.92,16.19,51.2,112.85,0.09,67
2026-01-24 23:30:00,Cell_02,-91.59,16.67,73.39,125.44,0.83,68
2026-01-24 23:35:00,Cell_02,-88.16,13.3,57.67,104.85,0.44,64
2026-01-24 23:40:00,Cell_02,-94.98,15.24,65.78,102.98,0.43,67
2026-01-24 23:45:00,Cell_02,-88.47,16.55,59.05,98.27,0.02,57
2026-01-24 23:50:00,Cell_02,-88.27,17.27,53.73,96.26,0.32,55
2026-01-24 23:55:00,Cell_02,-91.65,13.95,50.61,78.87,0.3,57
2026-01-25 00:00:00,Cell_02,-95.31,14.62,53.35,76.69,0.33,50
2026-01-25 00:05:00,Cell_02,-88.82,15.77,55.29,95.36,0.65,56
2026-01-25 00:10:00,Cell_02,-88.3,14.97,41.67,81.88,0.0,44
2026-01-25 00:15:00,Cell_02,-85.02,14.82,57.96,89.03,0.51,57
2026-01-25 00:20:00,Cell_02,-83.23,17.35,47.62,93.73,0.48,49
2026-01-25 00:25:00,Cell_02,-94.01,14.66,52.88,75.53,0.23,52
2026-01-25 00:30:00,Cell_02,-89.26,16.89,57.98,72.11,0.53,42
2026-01-25 00:35:00,Cell_02,-87.01,17.83,46.92,81.79,0.12,44
2026-01-25 00:40:00,Cell_02,-87.89,15.19,46.63,90.01,0.55,57
2026-01-25 00:45:00,Cell_02,-89.46,18.64,56.83,105.41,0.39,54
2026-01-25 00:50:00,Cell_02,-89.75,13.87,49.2,80.67,0.19,46
2026-01-25 00:55:00,Cell_02,-87.53,14.92,47.58,60.3,0.29,43
2026-01-25 01:00:00,Cell_02,-90.03,13.83,60.4,79.14,0.16,55
2026-01-25 01:05:00,Cell_02,-87.76,15.98,61.29,112.44,0.36,62
2026-01-25 01:10:00,Cell_02,-89.34,14.16,54.07,72.76,0.15,54
2026-01-25 01:15:00,Cell_02,-90.01,15.05,42.57,60.53,0.08,38
2026-01-25 01:20:00,Cell_02,-91.39,17.88,43.77,64.73,0.0,34
2026-01-25 01:25:00,Cell_02,-88.57,15.03,48.4,74.22,0.47,44
2026-01-25 01:30:00,Cell_02,-89.79,14.97,54.39,89.04,0.38,52
2026-01-25 01:35:00,Cell_02,-88.53,17.4,57.24,87.51,0.0,49
2026-01-25 01:40:00,Cell_02,-87.27,14.24,63.95,79.52,1.1,55
2026-01-25 01:45:00,Cell_02,-90.95,17.01,65.96,111.56,0.23,70
2026-01-25 01:50:00,Cell_02,-91.78,18.08,43.65,76.6,0.09,41
2026-01-25 01:55:00,Cell_02,-91.13,16.53,42.8,70.04,0.0,41
2026-01-25 02:00:00,Cell_02,-87.49,15.65,55.52,74.83,0.2,52
2026-01-25 02:05:00,Cell_02,-85.87,15.62,54.21,64.69,0.05,40
2026-01-25 02:10:00,Cell_02,-87.78,17.3,41.93,78.27,0.13,42
2026-01-25 02:15:00,Cell_02,-88.38,17.5,51.05,63.2,0.27,39
2026-01-25 02:20:00,Cell_02,-86.77,14.37,56.98,84.89,0.42,50
2026-01-25 02:25:00,Cell_02,-88.61,15.51,48.63,85.17,0.41,49
2026-01-25 02:30:00,Cell_02,-93.06,11.86,53.42,61.53,0.81,51
2026-01-25 02:35:00,Cell_02,-88.55,18.03,37.94,79.9,0.28,42
2026-01-25 02:40:00,Cell_02,-89.23,16.56,42.21,51.21,0.1,39
2026-01-25 02:45:00,Cell_02,-91.56,16.4,53.21,101.03,0.4,51
2026-01-25 02:50:00,Cell_02,-90.76,17.04,44.2,60.75,0.1,41
2026-01-25 02:55:00,Cell_02,-90.44,15.44,55.7,72.43,0.7,44
2026-01-25 03:00:00,Cell_02,-87.63,18.43,51.79,74.42,0.52,47
2026-01-25 03:05:00,Cell_02,-90.6,16.47,50.45,67.68,0.11,42
2026-01-25 03:10:00,Cell_02,-94.17,16.65,49.11,70.0,0.23,49
2026-01-25 03:15:00,Cell_02,-84.74,12.84,53.97,70.0,0.28,51
2026-01-25 03:20:00,Cell_02,-89.56,16.69,53.8,96.76,0.0,55
2026-01-25 03:25:00,Cell_02,-86.62,17.73,44.46,67.5,0.51,37
2026-01-25 03:30:00,Cell_02,-86.49,17.62,59.62,100.47,0.0,51
2026-01-25 03:35:00,Cell_02,-87.63,13.7,60.58,63.16,0.6,48
2026-01-25 03:40:00,Cell_02,-92.04,14.93,52.12,62.26,0.37,43
2026-01-25 03:45:00,Cell_02,-96.88,11.74,62.75,80.48,0.0,53
2026-01-25 03:50:00,Cell_02,-94.07,16.85,62.34,96.78,0.78,59
2026-01-25 03:55:00,Cell_02,-91.9,15.28,51.28,52.14,0.0,41
2026-01-25 04:00:00,Cell_02,-90.11,15.12,50.75,80.33,0.53,42
2026-01-25 04:05:00,Cell_02,-87.9,15.79,55.12,86.48,0.41,52
2026-01-25 04:10:00,Cell_02,-96.89,14.97,49.33,61.13,0.27,42
2026-01-25 04:15:00,Cell_02,-90.79,16.6,40.67,68.35,0.23,35
2026-01-25 04:20:00,Cell_02,-87.35,16.52,41.11,87.4,0.21,40
2026-01-25 04:25:00,Cell_02,-86.58,15.41,52.5,61.88,0.04,42
2026-01-25 04:30:00,Cell_02,-90.34,15.93,48.16,73.44,0.11,42
2026-01-25 04:35:00,Cell_02,-101.58,12.91,103.9,35.98,5.98,42
2026-01-25 04:40:00,Cell_02,-91.64,17.44,44.55,88.0,0.76,47
2026-01-25 04:45:00,Cell_02,-90.18,15.64,41.56,65.11,0.1,46
2026-01-25 04:50:00,Cell_02,-89.72,15.54,44.11,57.19,0.42,38
2026-01-25 04:55:00,Cell_02,-88.49,14.59,57.18,79.2,0.24,47
2026-01-25 05:00:00,Cell_02,-93.51,18.2,50.76,79.51,0.11,45
2026-01-25 05:05:00,Cell_02,-84.49,15.16,63.55,89.68,0.46,51
2026-01-25 05:10:00,Cell_02,-91.13,15.02,49.65,58.48,0.06,49
2026-01-25 05:15:00,Cell_02,-89.28,15.66,66.02,108.4,0.54,69
2026-01-25 05:20:00,Cell_02,-92.35,15.1,54.43,87.52,0.73,56
2026-01-25 05:25:00,Cell_02,-91.94,16.21,48.05,85.8,0.0,45
2026-01-25 05:30:00,Cell_02,-84.73,14.57,50.8,71.49,0.02,51
2026-01-25 05:35:00,Cell_02,-87.3,19.3,46.89,92.43,0.13,52
2026-01-25 05:40:00,Cell_02,-88.69,16.3,56.4,98.51,0.6,60
2026-01-25 05:45:00,Cell_02,-87.68,15.61,67.42,102.9,0.57,68
2026-01-25 05:50:00,Cell_02,-95.27,16.85,57.43,89.04,0.49,56
2026-01-25 05:55:00,Cell_02,-85.22,15.11,59.54,97.24,0.56,63
2026-01-25 06:00:00,Cell_02,-90.03,14.67,57.32,79.46,0.2,54
2026-01-25 06:05:00,Cell_02,-89.46,14.58,60.52,80.38,0.25,52
2026-01-25 06:10:00,Cell_02,-90.92,19.54,58.56,99.64,1.05,61
2026-01-25 06:15:00,Cell_02,-94.02,14.96,48.61,98.66,0.48,62
2026-01-25 06:20:00,Cell_02,-95.21,16.1,57.95,122.56,0.6,70
2026-01-25 06:25:00,Cell_02,-92.56,15.47,58.09,88.07,0.36,54
2026-01-25 06:30:00,Cell_02,-90.23,13.57,61.26,89.8,0.6,65
2026-01-25 06:35:00,Cell_02,-88.55,16.68,67.25,112.39,0.74,68
2026-01-25 06:40:00,Cell_02,-89.05,15.6,69.11,96.17,0.85,67
2026-01-25 06:45:00,Cell_02,-91.8,14.24,63.81,107.86,0.51,72
2026-01-25 06:50:00,Cell_02,-93.05,14.52,45.14,94.14,0.42,54
2026-01-25 06:55:00,Cell_02,-89.81,15.44,47.4,111.43,0.76,66
2026-01-25 07:00:00,Cell_02,-88.46,17.18,65.21,136.62,0.48,65
2026-01-25 07:05:00,Cell_02,-87.29,16.14,61.43,108.63,0.0,63
2026-01-25 07:10:00,Cell_02,-88.75,14.71,53.04,82.4,0.77,53
2026-01-25 07:15:00,Cell_02,-92.93,13.78,61.62,104.63,0.53,71
2026-01-25 07:20:00,Cell_02,-89.65,13.52,62.98,99.67,0.43,67
2026-01-25 07:25:00,Cell_02,-92.92,17.7,72.15,127.64,0.83,77
2026-01-25 07:30:00,Cell_02,-89.53,18.32,69.54,128.16,0.54,69
2026-01-25 07:35:00,Cell_02,-99.16,14.18,67.42,128.55,0.62,87
2026-01-25 07:40:00,Cell_02,-92.53,15.4,70.12,130.0,0.29,79
2026-01-25 07:45:00,Cell_02,-93.22,16.33,61.07,126.3,0.29,70
2026-01-25 07:50:00,Cell_02,-92.11,13.82,64.57,106.41,0.54,75
2026-01-25 07:55:00,Cell_02,-90.99,14.51,70.54,123.46,0.75,84
2026-01-25 08:00:00,Cell_02,-91.16,16.08,65.97,135.64,0.21,81
2026-01-25 08:05:00,Cell_02,-85.62,15.63,76.22,148.5,0.56,96
2026-01-25 08:10:00,Cell_02,-90.01,13.41,61.1,137.15,0.81,90
2026-01-25 08:15:00,Cell_02,-89.89,15.05,81.02,146.86,0.66,90
2026-01-25 08:20:00,Cell_02,-88.17,14.64,71.18,133.41,0.72,86
2026-01-25 08:25:00,Cell_02,-92.17,14.35,80.08,141.54,0.88,91
2026-01-25 08:30:00,Cell_02,-87.19,12.6,70.7,119.67,0.78,90
2026-01-25 08:35:00,Cell_02,-88.7,12.75,79.57,133.88,0.96,88
2026-01-25 08:40:00,Cell_02,-84.95,14.55,90.66,156.16,0.84,100
2026-01-25 08:45:00,Cell_02,-89.42,12.53,88.6,158.56,0.93,109
2026-01-25 08:50:00,Cell_02,-89.45,17.74,78.22,155.97,0.54,88
2026-01-25 08:55:00,Cell_02,-90.5,14.84,74.42,133.52,0.7,93
2026-01-25 09:00:00,Cell_02,-89.25,12.61,69.37,158.32,0.87,99
2026-01-25 09:05:00,Cell_02,-86.45,14.48,80.68,143.23,0.84,93
2026-01-25 09:10:00,Cell_02,-90.9,13.73,76.43,152.63,0.62,98
2026-01-25 09:15:00,Cell_02,-91.74,15.41,80.45,153.15,0.8,87
2026-01-25 09:20:00,Cell_02,-89.48,12.82,70.84,134.8,0.6,97
2026-01-25 09:25:00,Cell_02,-93.71,15.42,72.53,150.71,0.5,95
2026-01-25 09:30:00,Cell_02,-92.08,12.84,74.91,146.39,0.47,107
2026-01-25 09:35:00,Cell_02,-93.98,13.25,84.12,142.05,0.63,98
2026-01-25 09:40:00,Cell_02,-89.05,14.54,72.5,138.27,0.75,96
2026-01-25 09:45:00,Cell_02,-89.85,15.02,75.04,173.49,1.15,100
2026-01-25 09:50:00,Cell_02,-89.77,13.47,81.85,148.68,0.67,98
2026-01-25 09:55:00,Cell_02,-91.52,15.53,86.66,173.67,1.09,104
2026-01-25 10:00:00,Cell_02,-91.21,16.23,77.5,175.12,0.62,106
2026-01-25 10:05:00,Cell_02,-93.99,12.43,99.05,174.06,0.78,116
2026-01-25 10:10:00,Cell_02,-96.0,12.46,76.77,141.84,0.71,98
2026-01-25 10:15:00,Cell_02,-89.65,13.86,80.64,153.42,0.71,95
2026-01-25 10:20:00,Cell_02,-89.04,15.03,69.34,144.81,0.6,89
2026-01-25 10:25:00,Cell_02,-88.07,14.1,70.36,145.96,0.37,96
2026-01-25 10:30:00,Cell_02,-93.14,13.98,87.69,158.4,1.04,101
2026-01-25 10:35:00,Cell_02,-93.84,14.85,81.48,156.08,1.33,94
2026-01-25 10:40:00,Cell_02,-91.59,11.99,77.07,138.63,0.43,98
2026-01-25 10:45:00,Cell_02,-92.61,12.42,87.52,139.41,0.98,96
2026-01-25 10:50:00,Cell_02,-89.72,13.54,79.92,135.68,1.14,96
2026-01-25 10:55:00,Cell_02,-96.51,12.93,78.7,170.53,0.61,102
2026-01-25 11:00:00,Cell_02,-89.69,15.57,82.83,145.84,0.44,92
2026-01-25 11:05:00,Cell_02,-89.45,13.65,85.55,157.45,0.39,108
2026-01-25 11:10:00,Cell_02,-93.42,14.48,72.53,155.48,0.64,100
2026-01-25 11:15:00,Cell_02,-92.52,16.82,83.25,161.83,0.7,92
2026-01-25 11:20:00,Cell_02,-91.19,16.11,83.48,166.61,0.78,98
2026-01-25 11:25:00,Cell_02,-85.2,14.29,78.9,141.65,1.37,91
2026-01-25 11:30:00,Cell_02,-88.41,12.57,69.54,123.29,0.5,88
2026-01-25 11:35:00,Cell_02,-88.37,13.79,82.43,140.05,0.89,100
2026-01-25 11:40:00,Cell_02,-93.69,11.78,70.71,126.23,0.47,89
2026-01-25 11:45:00,Cell_02,-93.5,15.41,74.1,128.01,0.74,77
2026-01-25 11:50:00,Cell_02,-88.97,13.14,73.96,127.51,0.68,90
2026-01-25 11:55:00,Cell_02,-93.01,14.03,56.95,120.4,0.95,77
